summary,kcut,klabel,noise_id,sigma_rad,sigma_tran,n_points,mean_z,min_z,max_z
Pk0+Pk2+Pk4+Bk0,kmin-0.0_kmax-Bk=0.2__Pk=0.4,"Pk<0.4, Bk<0.2",14,0.0,1.5035,1,1.227350852865378,1.227350852865378,1.227350852865378
Pk0+Pk2+Pk4+Bk0,kmin-0.0_kmax-Bk=0.2__Pk=0.4,"Pk<0.4, Bk<0.2",15,0.75175,1.5035,1,1.2187844818843867,1.2187844818843867,1.2187844818843867
Pk0+Pk2+Pk4+Bk0,kmin-0.0_kmax-Bk=0.2__Pk=0.4,"Pk<0.4, Bk<0.2",16,1.5035,1.5035,1,1.171353632134973,1.171353632134973,1.171353632134973
Pk0+Pk2+Pk4+Bk0,kmin-0.0_kmax-Bk=0.2__Pk=0.4,"Pk<0.4, Bk<0.2",17,2.25525,1.5035,1,1.1214402624438533,1.1214402624438533,1.1214402624438533
Pk0+Pk2+Pk4+Bk0,kmin-0.0_kmax-Bk=0.2__Pk=0.4,"Pk<0.4, Bk<0.2",18,3.007,1.5035,1,1.131528552426599,1.131528552426599,1.131528552426599
Pk0+Pk2+Pk4+Bk0,kmin-0.0_kmax-Bk=0.2__Pk=0.4,"Pk<0.4, Bk<0.2",19,3.75875,1.5035,1,1.3251304467219962,1.3251304467219962,1.3251304467219962
Pk0+Pk2+Pk4+Bk0,kmin-0.0_kmax-Bk=0.2__Pk=0.4,"Pk<0.4, Bk<0.2",20,4.5105,1.5035,1,1.5433139218049463,1.5433139218049463,1.5433139218049463
Pk0+Pk2+Pk4+Bk0,kmin-0.0_kmax-Bk=0.2__Pk=0.4,"Pk<0.4, Bk<0.2",21,0.0,2.25525,1,1.1610023469102813,1.1610023469102813,1.1610023469102813
Pk0+Pk2+Pk4+Bk0,kmin-0.0_kmax-Bk=0.2__Pk=0.4,"Pk<0.4, Bk<0.2",22,0.75175,2.25525,1,1.2558225481682128,1.2558225481682128,1.2558225481682128
Pk0+Pk2+Pk4+Bk0,kmin-0.0_kmax-Bk=0.2__Pk=0.4,"Pk<0.4, Bk<0.2",23,1.5035,2.25525,1,1.1455725338554037,1.1455725338554037,1.1455725338554037
Pk0+Pk2+Pk4+Bk0,kmin-0.0_kmax-Bk=0.2__Pk=0.4,"Pk<0.4, Bk<0.2",24,2.25525,2.25525,1,1.3083541974586137,1.3083541974586137,1.3083541974586137
Pk0+Pk2+Pk4+Bk0,kmin-0.0_kmax-Bk=0.2__Pk=0.4,"Pk<0.4, Bk<0.2",25,3.007,2.25525,1,1.4350018066047872,1.4350018066047872,1.4350018066047872
Pk0+Pk2+Pk4+Bk0,kmin-0.0_kmax-Bk=0.2__Pk=0.4,"Pk<0.4, Bk<0.2",26,3.75875,2.25525,1,1.4939283694974665,1.4939283694974665,1.4939283694974665
Pk0+Pk2+Pk4+Bk0,kmin-0.0_kmax-Bk=0.2__Pk=0.4,"Pk<0.4, Bk<0.2",27,4.5105,2.25525,1,1.7288315254272217,1.7288315254272217,1.7288315254272217
Pk0+Pk2+Pk4+Bk0,kmin-0.0_kmax-Bk=0.2__Pk=0.4,"Pk<0.4, Bk<0.2",28,0.0,3.007,1,1.389329545015932,1.389329545015932,1.389329545015932
Pk0+Pk2+Pk4+Bk0,kmin-0.0_kmax-Bk=0.2__Pk=0.4,"Pk<0.4, Bk<0.2",29,0.75175,3.007,1,1.462493195849901,1.462493195849901,1.462493195849901
Pk0+Pk2+Pk4+Bk0,kmin-0.0_kmax-Bk=0.2__Pk=0.4,"Pk<0.4, Bk<0.2",30,1.5035,3.007,1,1.2424558888126913,1.2424558888126913,1.2424558888126913
Pk0+Pk2+Pk4+Bk0,kmin-0.0_kmax-Bk=0.2__Pk=0.4,"Pk<0.4, Bk<0.2",31,2.25525,3.007,1,1.4337746415211439,1.4337746415211439,1.4337746415211439
Pk0+Pk2+Pk4+Bk0,kmin-0.0_kmax-Bk=0.2__Pk=0.4,"Pk<0.4, Bk<0.2",32,3.007,3.007,1,1.518849725723592,1.518849725723592,1.518849725723592
Pk0+Pk2+Pk4+Bk0,kmin-0.0_kmax-Bk=0.2__Pk=0.4,"Pk<0.4, Bk<0.2",33,3.75875,3.007,1,1.7812313181277055,1.7812313181277055,1.7812313181277055
Pk0+Pk2+Pk4+Bk0,kmin-0.0_kmax-Bk=0.2__Pk=0.4,"Pk<0.4, Bk<0.2",34,4.5105,3.007,1,1.7931762953827133,1.7931762953827133,1.7931762953827133
Pk0+Pk2+Pk4+Bk0,kmin-0.0_kmax-Bk=0.2__Pk=0.4,"Pk<0.4, Bk<0.2",35,0.0,3.75875,1,1.6257833614274773,1.6257833614274773,1.6257833614274773
Pk0+Pk2+Pk4+Bk0,kmin-0.0_kmax-Bk=0.2__Pk=0.4,"Pk<0.4, Bk<0.2",36,0.75175,3.75875,1,1.7208190119174736,1.7208190119174736,1.7208190119174736
Pk0+Pk2+Pk4+Bk0,kmin-0.0_kmax-Bk=0.2__Pk=0.4,"Pk<0.4, Bk<0.2",37,1.5035,3.75875,1,1.775099014790064,1.775099014790064,1.775099014790064
Pk0+Pk2+Pk4+Bk0,kmin-0.0_kmax-Bk=0.2__Pk=0.4,"Pk<0.4, Bk<0.2",38,2.25525,3.75875,1,1.8215218454443856,1.8215218454443856,1.8215218454443856
Pk0+Pk2+Pk4+Bk0,kmin-0.0_kmax-Bk=0.2__Pk=0.4,"Pk<0.4, Bk<0.2",39,3.007,3.75875,1,1.657965664109917,1.657965664109917,1.657965664109917
Pk0+Pk2+Pk4+Bk0,kmin-0.0_kmax-Bk=0.2__Pk=0.4,"Pk<0.4, Bk<0.2",40,3.75875,3.75875,1,1.8446145946040078,1.8446145946040078,1.8446145946040078
Pk0+Pk2+Pk4+Bk0,kmin-0.0_kmax-Bk=0.2__Pk=0.4,"Pk<0.4, Bk<0.2",41,4.5105,3.75875,1,1.7477457149177626,1.7477457149177626,1.7477457149177626
Pk0+Pk2+Pk4+Bk0,kmin-0.0_kmax-Bk=0.2__Pk=0.4,"Pk<0.4, Bk<0.2",42,0.0,4.5105,1,1.8356988211154264,1.8356988211154264,1.8356988211154264
Pk0+Pk2+Pk4+Bk0,kmin-0.0_kmax-Bk=0.2__Pk=0.4,"Pk<0.4, Bk<0.2",43,0.75175,4.5105,1,1.694303786140233,1.694303786140233,1.694303786140233
Pk0+Pk2+Pk4+Bk0,kmin-0.0_kmax-Bk=0.2__Pk=0.4,"Pk<0.4, Bk<0.2",44,1.5035,4.5105,1,1.7790223700527965,1.7790223700527965,1.7790223700527965
Pk0+Pk2+Pk4+Bk0,kmin-0.0_kmax-Bk=0.2__Pk=0.4,"Pk<0.4, Bk<0.2",45,2.25525,4.5105,1,1.703241733709207,1.703241733709207,1.703241733709207
Pk0+Pk2+Pk4+Bk0,kmin-0.0_kmax-Bk=0.2__Pk=0.4,"Pk<0.4, Bk<0.2",46,3.007,4.5105,1,1.6160328384894778,1.6160328384894778,1.6160328384894778
Pk0+Pk2+Pk4+Bk0,kmin-0.0_kmax-Bk=0.2__Pk=0.4,"Pk<0.4, Bk<0.2",47,3.75875,4.5105,1,1.724321082259662,1.724321082259662,1.724321082259662
Pk0+Pk2+Pk4+Bk0,kmin-0.0_kmax-Bk=0.2__Pk=0.4,"Pk<0.4, Bk<0.2",48,4.5105,4.5105,1,0.7974391710437903,0.7974391710437903,0.7974391710437903
Pk0+Pk2+Pk4+Bk0,kmin-0.0_kmax-Bk=0.4__Pk=0.4,"Pk<0.4, Bk<0.4",0,0.0,0.0,1,0.9391253346967623,0.9391253346967623,0.9391253346967623
Pk0+Pk2+Pk4+Bk0,kmin-0.0_kmax-Bk=0.4__Pk=0.4,"Pk<0.4, Bk<0.4",1,0.75175,0.0,1,0.9112720847939281,0.9112720847939281,0.9112720847939281
Pk0+Pk2+Pk4+Bk0,kmin-0.0_kmax-Bk=0.4__Pk=0.4,"Pk<0.4, Bk<0.4",2,1.5035,0.0,1,0.9756848054055044,0.9756848054055044,0.9756848054055044
Pk0+Pk2+Pk4+Bk0,kmin-0.0_kmax-Bk=0.4__Pk=0.4,"Pk<0.4, Bk<0.4",3,2.25525,0.0,1,1.0573584375026195,1.0573584375026195,1.0573584375026195
Pk0+Pk2+Pk4+Bk0,kmin-0.0_kmax-Bk=0.4__Pk=0.4,"Pk<0.4, Bk<0.4",4,3.007,0.0,1,1.0736380090588185,1.0736380090588185,1.0736380090588185
Pk0+Pk2+Pk4+Bk0,kmin-0.0_kmax-Bk=0.4__Pk=0.4,"Pk<0.4, Bk<0.4",5,3.75875,0.0,1,1.388699174198743,1.388699174198743,1.388699174198743
Pk0+Pk2+Pk4+Bk0,kmin-0.0_kmax-Bk=0.4__Pk=0.4,"Pk<0.4, Bk<0.4",6,4.5105,0.0,1,1.9146331955326363,1.9146331955326363,1.9146331955326363
Pk0+Pk2+Pk4+Bk0,kmin-0.0_kmax-Bk=0.4__Pk=0.4,"Pk<0.4, Bk<0.4",7,0.0,0.75175,1,1.047471331923537,1.047471331923537,1.047471331923537
Pk0+Pk2+Pk4+Bk0,kmin-0.0_kmax-Bk=0.4__Pk=0.4,"Pk<0.4, Bk<0.4",8,0.75175,0.75175,1,1.0326813691676378,1.0326813691676378,1.0326813691676378
Pk0+Pk2+Pk4+Bk0,kmin-0.0_kmax-Bk=0.4__Pk=0.4,"Pk<0.4, Bk<0.4",9,1.5035,0.75175,1,1.0403410595593254,1.0403410595593254,1.0403410595593254
Pk0+Pk2+Pk4+Bk0,kmin-0.0_kmax-Bk=0.4__Pk=0.4,"Pk<0.4, Bk<0.4",10,2.25525,0.75175,1,1.02573968559862,1.02573968559862,1.02573968559862
Pk0+Pk2+Pk4+Bk0,kmin-0.0_kmax-Bk=0.4__Pk=0.4,"Pk<0.4, Bk<0.4",11,3.007,0.75175,1,1.1597544375273985,1.1597544375273985,1.1597544375273985
Pk0+Pk2+Pk4+Bk0,kmin-0.0_kmax-Bk=0.4__Pk=0.4,"Pk<0.4, Bk<0.4",12,3.75875,0.75175,1,1.3321175357290078,1.3321175357290078,1.3321175357290078
Pk0+Pk2+Pk4+Bk0,kmin-0.0_kmax-Bk=0.4__Pk=0.4,"Pk<0.4, Bk<0.4",13,4.5105,0.75175,1,1.8320610306837313,1.8320610306837313,1.8320610306837313
Pk0+Pk2+Pk4+Bk0,kmin-0.0_kmax-Bk=0.4__Pk=0.4,"Pk<0.4, Bk<0.4",14,0.0,1.5035,1,1.5178280453278978,1.5178280453278978,1.5178280453278978
Pk0+Pk2+Pk4+Bk0,kmin-0.0_kmax-Bk=0.4__Pk=0.4,"Pk<0.4, Bk<0.4",15,0.75175,1.5035,1,1.6345856337151947,1.6345856337151947,1.6345856337151947
Pk0+Pk2+Pk4+Bk0,kmin-0.0_kmax-Bk=0.4__Pk=0.4,"Pk<0.4, Bk<0.4",16,1.5035,1.5035,1,1.3883580631794092,1.3883580631794092,1.3883580631794092
Pk0+Pk2+Pk4+Bk0,kmin-0.0_kmax-Bk=0.4__Pk=0.4,"Pk<0.4, Bk<0.4",17,2.25525,1.5035,1,1.263998840314892,1.263998840314892,1.263998840314892
Pk0+Pk2+Pk4+Bk0,kmin-0.0_kmax-Bk=0.4__Pk=0.4,"Pk<0.4, Bk<0.4",18,3.007,1.5035,1,1.2782942422259207,1.2782942422259207,1.2782942422259207
Pk0+Pk2+Pk4+Bk0,kmin-0.0_kmax-Bk=0.4__Pk=0.4,"Pk<0.4, Bk<0.4",19,3.75875,1.5035,1,1.644998226663073,1.644998226663073,1.644998226663073
Pk0+Pk2+Pk4+Bk0,kmin-0.0_kmax-Bk=0.4__Pk=0.4,"Pk<0.4, Bk<0.4",20,4.5105,1.5035,1,1.7596522954917275,1.7596522954917275,1.7596522954917275
Pk0+Pk2+Pk4+Bk0,kmin-0.0_kmax-Bk=0.4__Pk=0.4,"Pk<0.4, Bk<0.4",21,0.0,2.25525,1,2.0016793159209727,2.0016793159209727,2.0016793159209727
Pk0+Pk2+Pk4+Bk0,kmin-0.0_kmax-Bk=0.4__Pk=0.4,"Pk<0.4, Bk<0.4",22,0.75175,2.25525,1,2.071621587797369,2.071621587797369,2.071621587797369
Pk0+Pk2+Pk4+Bk0,kmin-0.0_kmax-Bk=0.4__Pk=0.4,"Pk<0.4, Bk<0.4",23,1.5035,2.25525,1,1.8343172263223622,1.8343172263223622,1.8343172263223622
Pk0+Pk2+Pk4+Bk0,kmin-0.0_kmax-Bk=0.4__Pk=0.4,"Pk<0.4, Bk<0.4",24,2.25525,2.25525,1,1.3303410424396873,1.3303410424396873,1.3303410424396873
Pk0+Pk2+Pk4+Bk0,kmin-0.0_kmax-Bk=0.4__Pk=0.4,"Pk<0.4, Bk<0.4",25,3.007,2.25525,1,1.2780175522273094,1.2780175522273094,1.2780175522273094
Pk0+Pk2+Pk4+Bk0,kmin-0.0_kmax-Bk=0.4__Pk=0.4,"Pk<0.4, Bk<0.4",26,3.75875,2.25525,1,1.1490504364474887,1.1490504364474887,1.1490504364474887
Pk0+Pk2+Pk4+Bk0,kmin-0.0_kmax-Bk=0.4__Pk=0.4,"Pk<0.4, Bk<0.4",27,4.5105,2.25525,1,1.1929859535622607,1.1929859535622607,1.1929859535622607
Pk0+Pk2+Pk4+Bk0,kmin-0.0_kmax-Bk=0.4__Pk=0.4,"Pk<0.4, Bk<0.4",28,0.0,3.007,1,1.4910124044512432,1.4910124044512432,1.4910124044512432
Pk0+Pk2+Pk4+Bk0,kmin-0.0_kmax-Bk=0.4__Pk=0.4,"Pk<0.4, Bk<0.4",29,0.75175,3.007,1,1.650448394297047,1.650448394297047,1.650448394297047
Pk0+Pk2+Pk4+Bk0,kmin-0.0_kmax-Bk=0.4__Pk=0.4,"Pk<0.4, Bk<0.4",30,1.5035,3.007,1,1.4572848412494397,1.4572848412494397,1.4572848412494397
Pk0+Pk2+Pk4+Bk0,kmin-0.0_kmax-Bk=0.4__Pk=0.4,"Pk<0.4, Bk<0.4",31,2.25525,3.007,1,1.517053389104113,1.517053389104113,1.517053389104113
Pk0+Pk2+Pk4+Bk0,kmin-0.0_kmax-Bk=0.4__Pk=0.4,"Pk<0.4, Bk<0.4",32,3.007,3.007,1,1.5122882519404055,1.5122882519404055,1.5122882519404055
Pk0+Pk2+Pk4+Bk0,kmin-0.0_kmax-Bk=0.4__Pk=0.4,"Pk<0.4, Bk<0.4",33,3.75875,3.007,1,1.4121847236069258,1.4121847236069258,1.4121847236069258
Pk0+Pk2+Pk4+Bk0,kmin-0.0_kmax-Bk=0.4__Pk=0.4,"Pk<0.4, Bk<0.4",34,4.5105,3.007,1,1.3281700483780619,1.3281700483780619,1.3281700483780619
Pk0+Pk2+Pk4+Bk0,kmin-0.0_kmax-Bk=0.4__Pk=0.4,"Pk<0.4, Bk<0.4",35,0.0,3.75875,1,1.623807932349269,1.623807932349269,1.623807932349269
Pk0+Pk2+Pk4+Bk0,kmin-0.0_kmax-Bk=0.4__Pk=0.4,"Pk<0.4, Bk<0.4",36,0.75175,3.75875,1,1.6925653978636583,1.6925653978636583,1.6925653978636583
Pk0+Pk2+Pk4+Bk0,kmin-0.0_kmax-Bk=0.4__Pk=0.4,"Pk<0.4, Bk<0.4",37,1.5035,3.75875,1,1.6860175381470774,1.6860175381470774,1.6860175381470774
Pk0+Pk2+Pk4+Bk0,kmin-0.0_kmax-Bk=0.4__Pk=0.4,"Pk<0.4, Bk<0.4",38,2.25525,3.75875,1,1.7440829039127264,1.7440829039127264,1.7440829039127264
Pk0+Pk2+Pk4+Bk0,kmin-0.0_kmax-Bk=0.4__Pk=0.4,"Pk<0.4, Bk<0.4",39,3.007,3.75875,1,1.5550912882314503,1.5550912882314503,1.5550912882314503
Pk0+Pk2+Pk4+Bk0,kmin-0.0_kmax-Bk=0.4__Pk=0.4,"Pk<0.4, Bk<0.4",40,3.75875,3.75875,1,1.6206939137065541,1.6206939137065541,1.6206939137065541
Pk0+Pk2+Pk4+Bk0,kmin-0.0_kmax-Bk=0.4__Pk=0.4,"Pk<0.4, Bk<0.4",41,4.5105,3.75875,1,1.4543880529068076,1.4543880529068076,1.4543880529068076
Pk0+Pk2+Pk4+Bk0,kmin-0.0_kmax-Bk=0.4__Pk=0.4,"Pk<0.4, Bk<0.4",42,0.0,4.5105,1,1.2420895635779632,1.2420895635779632,1.2420895635779632
Pk0+Pk2+Pk4+Bk0,kmin-0.0_kmax-Bk=0.4__Pk=0.4,"Pk<0.4, Bk<0.4",43,0.75175,4.5105,1,1.2018993320472287,1.2018993320472287,1.2018993320472287
Pk0+Pk2+Pk4+Bk0,kmin-0.0_kmax-Bk=0.4__Pk=0.4,"Pk<0.4, Bk<0.4",44,1.5035,4.5105,1,1.1975103254486918,1.1975103254486918,1.1975103254486918
Pk0+Pk2+Pk4+Bk0,kmin-0.0_kmax-Bk=0.4__Pk=0.4,"Pk<0.4, Bk<0.4",45,2.25525,4.5105,1,1.7105978350902644,1.7105978350902644,1.7105978350902644
Pk0+Pk2+Pk4+Bk0,kmin-0.0_kmax-Bk=0.4__Pk=0.4,"Pk<0.4, Bk<0.4",46,3.007,4.5105,1,1.650293857647175,1.650293857647175,1.650293857647175
Pk0+Pk2+Pk4+Bk0,kmin-0.0_kmax-Bk=0.4__Pk=0.4,"Pk<0.4, Bk<0.4",47,3.75875,4.5105,1,1.6960864553221382,1.6960864553221382,1.6960864553221382
Pk0+Pk2+Pk4+Bk0,kmin-0.0_kmax-Bk=0.4__Pk=0.4,"Pk<0.4, Bk<0.4",48,4.5105,4.5105,1,1.5888118293677413,1.5888118293677413,1.5888118293677413
Pk0+Pk2+Pk4+Bk0,kmin-0.0_kmax-Bk=0.2__Pk=0.6,"Pk<0.6, Bk<0.2",0,0.0,0.0,1,1.0388976142926007,1.0388976142926007,1.0388976142926007
Pk0+Pk2+Pk4+Bk0,kmin-0.0_kmax-Bk=0.2__Pk=0.6,"Pk<0.6, Bk<0.2",1,0.75175,0.0,1,1.0576585288856968,1.0576585288856968,1.0576585288856968
Pk0+Pk2+Pk4+Bk0,kmin-0.0_kmax-Bk=0.2__Pk=0.6,"Pk<0.6, Bk<0.2",2,1.5035,0.0,1,1.0739207527282506,1.0739207527282506,1.0739207527282506
Pk0+Pk2+Pk4+Bk0,kmin-0.0_kmax-Bk=0.2__Pk=0.6,"Pk<0.6, Bk<0.2",3,2.25525,0.0,1,1.0633121429495935,1.0633121429495935,1.0633121429495935
Pk0+Pk2+Pk4+Bk0,kmin-0.0_kmax-Bk=0.2__Pk=0.6,"Pk<0.6, Bk<0.2",4,3.007,0.0,1,1.212328276031709,1.212328276031709,1.212328276031709
Pk0+Pk2+Pk4+Bk0,kmin-0.0_kmax-Bk=0.2__Pk=0.6,"Pk<0.6, Bk<0.2",5,3.75875,0.0,1,1.431028595229765,1.431028595229765,1.431028595229765
Pk0+Pk2+Pk4+Bk0,kmin-0.0_kmax-Bk=0.2__Pk=0.6,"Pk<0.6, Bk<0.2",6,4.5105,0.0,1,1.9494272895732596,1.9494272895732596,1.9494272895732596
Pk0+Pk2+Pk4+Bk0,kmin-0.0_kmax-Bk=0.2__Pk=0.6,"Pk<0.6, Bk<0.2",7,0.0,0.75175,1,1.076027208304802,1.076027208304802,1.076027208304802
Pk0+Pk2+Pk4+Bk0,kmin-0.0_kmax-Bk=0.2__Pk=0.6,"Pk<0.6, Bk<0.2",8,0.75175,0.75175,1,1.054406220730952,1.054406220730952,1.054406220730952
Pk0+Pk2+Pk4+Bk0,kmin-0.0_kmax-Bk=0.2__Pk=0.6,"Pk<0.6, Bk<0.2",9,1.5035,0.75175,1,1.098635455376976,1.098635455376976,1.098635455376976
Pk0+Pk2+Pk4+Bk0,kmin-0.0_kmax-Bk=0.2__Pk=0.6,"Pk<0.6, Bk<0.2",10,2.25525,0.75175,1,1.1536717553085885,1.1536717553085885,1.1536717553085885
Pk0+Pk2+Pk4+Bk0,kmin-0.0_kmax-Bk=0.2__Pk=0.6,"Pk<0.6, Bk<0.2",11,3.007,0.75175,1,1.2168861292864566,1.2168861292864566,1.2168861292864566
Pk0+Pk2+Pk4+Bk0,kmin-0.0_kmax-Bk=0.2__Pk=0.6,"Pk<0.6, Bk<0.2",12,3.75875,0.75175,1,1.4129680934374829,1.4129680934374829,1.4129680934374829
Pk0+Pk2+Pk4+Bk0,kmin-0.0_kmax-Bk=0.2__Pk=0.6,"Pk<0.6, Bk<0.2",13,4.5105,0.75175,1,1.898191630980594,1.898191630980594,1.898191630980594
Pk0+Pk2+Pk4+Bk0,kmin-0.0_kmax-Bk=0.2__Pk=0.6,"Pk<0.6, Bk<0.2",14,0.0,1.5035,1,1.217789499841699,1.217789499841699,1.217789499841699
Pk0+Pk2+Pk4+Bk0,kmin-0.0_kmax-Bk=0.2__Pk=0.6,"Pk<0.6, Bk<0.2",15,0.75175,1.5035,1,1.2782172617816454,1.2782172617816454,1.2782172617816454
Pk0+Pk2+Pk4+Bk0,kmin-0.0_kmax-Bk=0.2__Pk=0.6,"Pk<0.6, Bk<0.2",16,1.5035,1.5035,1,1.2813623898643767,1.2813623898643767,1.2813623898643767
Pk0+Pk2+Pk4+Bk0,kmin-0.0_kmax-Bk=0.2__Pk=0.6,"Pk<0.6, Bk<0.2",17,2.25525,1.5035,1,1.2756746427306414,1.2756746427306414,1.2756746427306414
Pk0+Pk2+Pk4+Bk0,kmin-0.0_kmax-Bk=0.2__Pk=0.6,"Pk<0.6, Bk<0.2",18,3.007,1.5035,1,1.3073095159065455,1.3073095159065455,1.3073095159065455
Pk0+Pk2+Pk4+Bk0,kmin-0.0_kmax-Bk=0.2__Pk=0.6,"Pk<0.6, Bk<0.2",19,3.75875,1.5035,1,1.5430668084403265,1.5430668084403265,1.5430668084403265
Pk0+Pk2+Pk4+Bk0,kmin-0.0_kmax-Bk=0.2__Pk=0.6,"Pk<0.6, Bk<0.2",20,4.5105,1.5035,1,1.730742165894656,1.730742165894656,1.730742165894656
Pk0+Pk2+Pk4+Bk0,kmin-0.0_kmax-Bk=0.2__Pk=0.6,"Pk<0.6, Bk<0.2",21,0.0,2.25525,1,1.5065584720488001,1.5065584720488001,1.5065584720488001
Pk0+Pk2+Pk4+Bk0,kmin-0.0_kmax-Bk=0.2__Pk=0.6,"Pk<0.6, Bk<0.2",22,0.75175,2.25525,1,1.581775243083025,1.581775243083025,1.581775243083025
Pk0+Pk2+Pk4+Bk0,kmin-0.0_kmax-Bk=0.2__Pk=0.6,"Pk<0.6, Bk<0.2",23,1.5035,2.25525,1,1.4544702597519044,1.4544702597519044,1.4544702597519044
Pk0+Pk2+Pk4+Bk0,kmin-0.0_kmax-Bk=0.2__Pk=0.6,"Pk<0.6, Bk<0.2",24,2.25525,2.25525,1,1.5324461205493052,1.5324461205493052,1.5324461205493052
Pk0+Pk2+Pk4+Bk0,kmin-0.0_kmax-Bk=0.2__Pk=0.6,"Pk<0.6, Bk<0.2",25,3.007,2.25525,1,1.5162778948146023,1.5162778948146023,1.5162778948146023
Pk0+Pk2+Pk4+Bk0,kmin-0.0_kmax-Bk=0.2__Pk=0.6,"Pk<0.6, Bk<0.2",26,3.75875,2.25525,1,1.5239349707887537,1.5239349707887537,1.5239349707887537
Pk0+Pk2+Pk4+Bk0,kmin-0.0_kmax-Bk=0.2__Pk=0.6,"Pk<0.6, Bk<0.2",27,4.5105,2.25525,1,1.66808027436922,1.66808027436922,1.66808027436922
Pk0+Pk2+Pk4+Bk0,kmin-0.0_kmax-Bk=0.2__Pk=0.6,"Pk<0.6, Bk<0.2",28,0.0,3.007,1,1.4145073054791268,1.4145073054791268,1.4145073054791268
Pk0+Pk2+Pk4+Bk0,kmin-0.0_kmax-Bk=0.2__Pk=0.6,"Pk<0.6, Bk<0.2",29,0.75175,3.007,1,1.4117468622427292,1.4117468622427292,1.4117468622427292
Pk0+Pk2+Pk4+Bk0,kmin-0.0_kmax-Bk=0.2__Pk=0.6,"Pk<0.6, Bk<0.2",30,1.5035,3.007,1,1.4223854031435141,1.4223854031435141,1.4223854031435141
Pk0+Pk2+Pk4+Bk0,kmin-0.0_kmax-Bk=0.2__Pk=0.6,"Pk<0.6, Bk<0.2",31,2.25525,3.007,1,1.6640378033589127,1.6640378033589127,1.6640378033589127
Pk0+Pk2+Pk4+Bk0,kmin-0.0_kmax-Bk=0.2__Pk=0.6,"Pk<0.6, Bk<0.2",32,3.007,3.007,1,1.4946544948007519,1.4946544948007519,1.4946544948007519
Pk0+Pk2+Pk4+Bk0,kmin-0.0_kmax-Bk=0.2__Pk=0.6,"Pk<0.6, Bk<0.2",33,3.75875,3.007,1,1.6697200224981077,1.6697200224981077,1.6697200224981077
Pk0+Pk2+Pk4+Bk0,kmin-0.0_kmax-Bk=0.2__Pk=0.6,"Pk<0.6, Bk<0.2",34,4.5105,3.007,1,1.6278480923382805,1.6278480923382805,1.6278480923382805
Pk0+Pk2+Pk4+Bk0,kmin-0.0_kmax-Bk=0.2__Pk=0.6,"Pk<0.6, Bk<0.2",35,0.0,3.75875,1,1.2653089420264954,1.2653089420264954,1.2653089420264954
Pk0+Pk2+Pk4+Bk0,kmin-0.0_kmax-Bk=0.2__Pk=0.6,"Pk<0.6, Bk<0.2",36,0.75175,3.75875,1,1.3601875057017623,1.3601875057017623,1.3601875057017623
Pk0+Pk2+Pk4+Bk0,kmin-0.0_kmax-Bk=0.2__Pk=0.6,"Pk<0.6, Bk<0.2",37,1.5035,3.75875,1,1.3411236860821978,1.3411236860821978,1.3411236860821978
Pk0+Pk2+Pk4+Bk0,kmin-0.0_kmax-Bk=0.2__Pk=0.6,"Pk<0.6, Bk<0.2",38,2.25525,3.75875,1,1.5491200671686554,1.5491200671686554,1.5491200671686554
Pk0+Pk2+Pk4+Bk0,kmin-0.0_kmax-Bk=0.2__Pk=0.6,"Pk<0.6, Bk<0.2",39,3.007,3.75875,1,1.345874150537672,1.345874150537672,1.345874150537672
Pk0+Pk2+Pk4+Bk0,kmin-0.0_kmax-Bk=0.2__Pk=0.6,"Pk<0.6, Bk<0.2",40,3.75875,3.75875,1,1.557977756748343,1.557977756748343,1.557977756748343
Pk0+Pk2+Pk4+Bk0,kmin-0.0_kmax-Bk=0.2__Pk=0.6,"Pk<0.6, Bk<0.2",41,4.5105,3.75875,1,1.4975794466720949,1.4975794466720949,1.4975794466720949
Pk0+Pk2+Pk4+Bk0,kmin-0.0_kmax-Bk=0.2__Pk=0.6,"Pk<0.6, Bk<0.2",42,0.0,4.5105,1,1.418479938669983,1.418479938669983,1.418479938669983
Pk0+Pk2+Pk4+Bk0,kmin-0.0_kmax-Bk=0.2__Pk=0.6,"Pk<0.6, Bk<0.2",43,0.75175,4.5105,1,1.1637108402149363,1.1637108402149363,1.1637108402149363
Pk0+Pk2+Pk4+Bk0,kmin-0.0_kmax-Bk=0.2__Pk=0.6,"Pk<0.6, Bk<0.2",44,1.5035,4.5105,1,1.3244964194592723,1.3244964194592723,1.3244964194592723
Pk0+Pk2+Pk4+Bk0,kmin-0.0_kmax-Bk=0.2__Pk=0.6,"Pk<0.6, Bk<0.2",45,2.25525,4.5105,1,1.2473100139510966,1.2473100139510966,1.2473100139510966
Pk0+Pk2+Pk4+Bk0,kmin-0.0_kmax-Bk=0.2__Pk=0.6,"Pk<0.6, Bk<0.2",46,3.007,4.5105,1,1.087402984202985,1.087402984202985,1.087402984202985
Pk0+Pk2+Pk4+Bk0,kmin-0.0_kmax-Bk=0.2__Pk=0.6,"Pk<0.6, Bk<0.2",47,3.75875,4.5105,1,1.1882937766554733,1.1882937766554733,1.1882937766554733
Pk0+Pk2+Pk4+Bk0,kmin-0.0_kmax-Bk=0.2__Pk=0.6,"Pk<0.6, Bk<0.2",48,4.5105,4.5105,1,0.7481930625263804,0.7481930625263804,0.7481930625263804
